,Unnamed: 0,ride_id,tourOrigin,tourDestination,lat,lng,accuracy,remDistance,elevation,heading,timeStamp,actual_eta,timeStamp_date
2004,3126,Ride_154,Madrid,Kornwestheim,41.408159999999995,1.09534,5,1358,433.00997924800004,N,2018-01-26T05:30:49.282Z,34.51,2018-01-26 05:30:49.282
2005,3127,Ride_154,Madrid,Kornwestheim,41.385389,1.2904120000000001,1,1341,452.89294433599997,E,2018-01-26T05:59:43.282Z,34.03,2018-01-26 05:59:43.282
2006,3128,Ride_154,Madrid,Kornwestheim,41.296822,1.349726,1,1330,264.85656738299997,SSE,2018-01-26T06:31:40.882Z,33.5,2018-01-26 06:31:40.882
2007,3129,Ride_154,Madrid,Kornwestheim,41.329608,1.7056470000000001,3,1296,195.076721191,E,2018-01-26T07:06:21.682Z,32.92,2018-01-26 07:06:21.682
2008,3130,Ride_154,Madrid,Kornwestheim,41.470313,1.947914,2,1268,49.330307006800005,NE,2018-01-26T07:33:33.682Z,32.47,2018-01-26 07:33:33.682
2009,3131,Ride_154,Madrid,Kornwestheim,41.549973,2.208612,4,1239,87.28100585940001,ENE,2018-01-26T08:11:58.882Z,31.83,2018-01-26 08:11:58.882
2010,3132,Ride_154,Madrid,Kornwestheim,41.678575,2.4889099999999997,1,1211,147.082626343,ENE,2018-01-26T08:39:10.882Z,31.38,2018-01-26 08:39:10.882
2011,3133,Ride_154,Madrid,Kornwestheim,41.844695,2.7482599999999997,1,1178,92.95804595950001,NE,2018-01-26T09:15:33.682Z,30.77,2018-01-26 09:15:33.682
2012,3134,Ride_154,Madrid,Kornwestheim,42.113157,2.913202,4,1142,106.62351989700001,NNE,2018-01-26T09:47:31.282Z,30.24,2018-01-26 09:47:31.282
2013,3135,Ride_154,Madrid,Kornwestheim,42.34025,2.92117,0,1115,48.4159164429,N,2018-01-26T10:16:04.882Z,29.76,2018-01-26 10:16:04.882
2014,3136,Ride_154,Madrid,Kornwestheim,42.549199,2.849734,2,1088,95.7620849609,NNW,2018-01-26T10:49:44.482Z,29.2,2018-01-26 10:49:44.482
2015,3137,Ride_154,Madrid,Kornwestheim,42.838586,2.910556,4,1054,43.0300216675,N,2018-01-26T11:28:50.482Z,28.55,2018-01-26 11:28:50.482
2016,3138,Ride_154,Madrid,Kornwestheim,43.059502,2.937735,1,1024,16.682970047,N,2018-01-26T12:01:49.282Z,28.0,2018-01-26 12:01:49.282
2017,3139,Ride_154,Madrid,Kornwestheim,43.257494,3.164889,4,993,21.8306503296,NE,2018-01-26T12:40:34.882Z,27.35,2018-01-26 12:40:34.882
2018,3140,Ride_154,Madrid,Kornwestheim,43.412306,3.51232,3,959,35.685302734400004,ENE,2018-01-26T13:16:16.882Z,26.76,2018-01-26 13:16:16.882
2019,3141,Ride_154,Madrid,Kornwestheim,43.563928000000004,3.8335470000000003,3,927,32.4708518982,ENE,2018-01-26T13:44:50.482Z,26.28,2018-01-26 13:44:50.482
2020,3142,Ride_154,Madrid,Kornwestheim,43.748287,4.242497,2,886,32.834037780799996,ENE,2018-01-26T14:12:22.882Z,25.82,2018-01-26 14:12:22.882
2021,3148,Ride_154,Madrid,Kornwestheim,43.916540000000005,4.57486,5,852,25.3080368042,N,2018-01-26T17:41:08.482Z,22.35,2018-01-26 17:41:08.482
2022,3149,Ride_154,Madrid,Kornwestheim,44.037577,4.7638050000000005,2,831,56.4587287903,NE,2018-01-26T18:16:09.682Z,21.77,2018-01-26 18:16:09.682
2023,3150,Ride_154,Madrid,Kornwestheim,44.058738,4.767661,4,829,29.0156917572,N,2018-01-26T18:54:55.282Z,21.12,2018-01-26 18:54:55.282
2024,3151,Ride_154,Madrid,Kornwestheim,44.318084999999996,4.7415389999999995,4,796,55.4746551514,N,2018-01-26T19:33:20.482Z,20.48,2018-01-26 19:33:20.482
2025,3152,Ride_154,Madrid,Kornwestheim,44.643944,4.792136,3,758,126.614746094,N,2018-01-26T20:12:46.882Z,19.82,2018-01-26 20:12:46.882
2026,3153,Ride_154,Madrid,Kornwestheim,44.936097,4.888797,2,723,109.359573364,NNE,2018-01-26T20:40:19.282Z,19.36,2018-01-26 20:40:19.282
2027,3154,Ride_154,Madrid,Kornwestheim,45.1696,4.88919,0,696,186.290420532,N,2018-01-26T21:14:19.282Z,18.79,2018-01-26 21:14:19.282
2028,3155,Ride_154,Madrid,Kornwestheim,45.39739,4.81059,0,668,259.40670776400003,NNW,2018-01-26T21:53:45.682Z,18.13,2018-01-26 21:53:45.682
2029,3156,Ride_154,Madrid,Kornwestheim,45.573966,4.8083290000000005,4,645,157.79524231,N,2018-01-26T22:28:46.882Z,17.55,2018-01-26 22:28:46.882
2030,3157,Ride_154,Madrid,Kornwestheim,45.762440000000005,4.909730000000001,0,620,177.38394165,NNE,2018-01-26T23:08:54.082Z,16.88,2018-01-26 23:08:54.082
2031,3158,Ride_154,Madrid,Kornwestheim,45.863606,5.150483,2,594,208.77307128900003,ENE,2018-01-26T23:48:00.082Z,16.23,2018-01-26 23:48:00.082
2032,3159,Ride_154,Madrid,Kornwestheim,46.09217,5.28866,0,560,258.199127197,NNE,2018-01-27T00:28:48.082Z,15.55,2018-01-27 00:28:48.082
2033,3160,Ride_154,Madrid,Kornwestheim,46.421626,5.274151,1,520,195.55958557099999,N,2018-01-27T01:04:09.682Z,14.96,2018-01-27 01:04:09.682
2034,3161,Ride_154,Madrid,Kornwestheim,46.735005,5.509474,2,479,231.271774292,NNE,2018-01-27T01:40:32.482Z,14.35,2018-01-27 01:40:32.482
2035,3162,Ride_154,Madrid,Kornwestheim,46.94951,5.54553,0,453,234.010986328,N,2018-01-27T02:14:32.482Z,13.78,2018-01-27 02:14:32.482
2036,3163,Ride_154,Madrid,Kornwestheim,47.123134,5.393827,2,429,201.97453308099998,NNW,2018-01-27T02:51:15.682Z,13.17,2018-01-27 02:51:15.682
2037,3171,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T07:15:26.482Z,8.78,2018-01-27 07:15:26.482
2038,3172,Ride_154,Madrid,Kornwestheim,47.27852,5.98565,0,378,320.09216308599997,NE,2018-01-27T07:49:46.882Z,8.21,2018-01-27 07:49:46.882
2039,3173,Ride_154,Madrid,Kornwestheim,47.337807,6.217708,2,358,316.834747314,ENE,2018-01-27T08:19:21.682Z,7.72,2018-01-27 08:19:21.682
2040,3174,Ride_154,Madrid,Kornwestheim,47.411889,6.555350999999999,2,329,354.165527344,ENE,2018-01-27T08:54:22.882Z,7.14,2018-01-27 08:54:22.882
2041,3175,Ride_154,Madrid,Kornwestheim,47.506165,6.831499000000001,4,303,319.545715332,ENE,2018-01-27T09:30:25.282Z,6.54,2018-01-27 09:30:25.282
2042,3176,Ride_154,Madrid,Kornwestheim,47.644323,6.903836,3,285,372.047454834,NNE,2018-01-27T10:05:06.082Z,5.96,2018-01-27 10:05:06.082
2043,3177,Ride_154,Madrid,Kornwestheim,47.764094,7.324705000000001,2,250,237.096511841,ENE,2018-01-27T10:45:54.082Z,5.28,2018-01-27 10:45:54.082
2044,3178,Ride_154,Madrid,Kornwestheim,47.876106,7.570966,2,221,207.371932983,NE,2018-01-27T11:21:56.482Z,4.68,2018-01-27 11:21:56.482
2045,3179,Ride_154,Madrid,Kornwestheim,48.05442,7.812539999999999,0,193,219.04232788099998,NE,2018-01-27T11:58:39.682Z,4.07,2018-01-27 11:58:39.682
2046,3180,Ride_154,Madrid,Kornwestheim,48.282115000000005,7.783361,4,166,162.07359314,N,2018-01-27T12:31:18.082Z,3.53,2018-01-27 12:31:18.082
2047,3181,Ride_154,Madrid,Kornwestheim,48.519009999999994,7.9176,0,137,146.837173462,NNE,2018-01-27T13:09:22.882Z,2.9,2018-01-27 13:09:22.882
2048,3182,Ride_154,Madrid,Kornwestheim,48.755909,8.132323,4,106,124.69645690899999,NNE,2018-01-27T13:42:01.282Z,2.36,2018-01-27 13:42:01.282
2049,3183,Ride_154,Madrid,Kornwestheim,48.965301000000004,8.421324,2,73,118.39576721200001,NE,2018-01-27T14:11:56.482Z,1.86,2018-01-27 14:11:56.482
2050,3184,Ride_154,Madrid,Kornwestheim,48.923974,8.743637,2,46,325.558410645,E,2018-01-27T14:46:16.882Z,1.29,2018-01-27 14:46:16.882
2051,3185,Ride_154,Madrid,Kornwestheim,48.798069,9.031479,3,17,453.492156982,ESE,2018-01-27T15:19:56.482Z,0.73,2018-01-27 15:19:56.482
2052,3186,Ride_154,Madrid,Kornwestheim,48.848892,9.184436999999999,2,2,284.47000122099996,ENE,2018-01-27T15:58:01.282Z,0.1,2018-01-27 15:58:01.282
2053,3187,Ride_155,Madrid,Kornwestheim,40.389105,-3.68189,1,1784,586.276306152,SE,2018-01-25T18:29:35.466Z,53.27,2018-01-25 18:29:35.466
2054,3188,Ride_155,Madrid,Kornwestheim,40.459767,-3.499602,4,1837,590.931152344,ENE,2018-01-25T19:03:55.866Z,52.7,2018-01-25 19:03:55.866
2055,3189,Ride_155,Madrid,Kornwestheim,40.621902,-3.157891,4,1800,730.1166992189999,ENE,2018-01-25T19:39:37.866Z,52.11,2018-01-25 19:39:37.866
2056,3190,Ride_155,Madrid,Kornwestheim,40.825648,-2.916716,4,1769,1025.16674805,NE,2018-01-25T20:13:17.466Z,51.55,2018-01-25 20:13:17.466
2057,3191,Ride_155,Madrid,Kornwestheim,41.015425,-2.549055,3,1730,1180.23242188,NE,2018-01-25T20:51:01.866Z,50.92,2018-01-25 20:51:01.866
2058,3192,Ride_155,Madrid,Kornwestheim,41.166647999999995,-2.417284,1,1705,1020.45007324,NNE,2018-01-25T21:30:07.866Z,50.27,2018-01-25 21:30:07.866
2059,3193,Ride_155,Madrid,Kornwestheim,41.297107000000004,-2.157813,1,1675,751.0309448239999,NE,2018-01-25T22:08:12.666Z,49.64,2018-01-25 22:08:12.666
2060,3194,Ride_155,Madrid,Kornwestheim,41.315382,-1.810166,1,1644,623.4079589840001,E,2018-01-25T22:40:30.666Z,49.1,2018-01-25 22:40:30.666
2061,3195,Ride_155,Madrid,Kornwestheim,41.402592999999996,-1.5364520000000002,1,1616,687.4694824219999,ENE,2018-01-25T23:13:49.866Z,48.54,2018-01-25 23:13:49.866
2062,3196,Ride_155,Madrid,Kornwestheim,41.554423,-1.200157,2,1579,412.46356201199995,ENE,2018-01-25T23:47:09.066Z,47.98,2018-01-25 23:47:09.066
2063,3207,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T06:31:04.266Z,41.24,2018-01-26 06:31:04.266
2064,3208,Ride_155,Madrid,Kornwestheim,41.667365000000004,-0.812952,4,1539,214.419921875,ENE,2018-01-26T07:10:51.066Z,40.58,2018-01-26 07:10:51.066
2065,3209,Ride_155,Madrid,Kornwestheim,41.569739,-0.636724,3,1519,176.01119995099998,SE,2018-01-26T07:49:57.066Z,39.93,2018-01-26 07:49:57.066
2066,3210,Ride_155,Madrid,Kornwestheim,41.525526,-0.18666300000000002,4,1479,373.708679199,E,2018-01-26T08:26:19.866Z,39.32,2018-01-26 08:26:19.866
2067,3211,Ride_155,Madrid,Kornwestheim,41.468740000000004,0.26011999999999996,0,1439,333.59347534200003,E,2018-01-26T08:55:34.266Z,38.83,2018-01-26 08:55:34.266
2068,3212,Ride_155,Madrid,Kornwestheim,41.554533,0.6035520000000001,2,1406,174.885482788,ENE,2018-01-26T09:31:16.266Z,38.24,2018-01-26 09:31:16.266
2069,3213,Ride_155,Madrid,Kornwestheim,41.440288,0.9209999999999999,4,1374,468.717346191,ESE,2018-01-26T10:07:18.666Z,37.64,2018-01-26 10:07:18.666
2070,3214,Ride_155,Madrid,Kornwestheim,41.38897,1.16953,0,1351,330.754302979,ESE,2018-01-26T10:35:11.466Z,37.18,2018-01-26 10:35:11.466
2071,3215,Ride_155,Madrid,Kornwestheim,41.287906,1.420252,2,1323,324.57925415,ESE,2018-01-26T11:05:47.466Z,36.67,2018-01-26 11:05:47.466
2072,3216,Ride_155,Madrid,Kornwestheim,41.382145,1.739169,4,1289,225.876266479,ENE,2018-01-26T11:44:12.666Z,36.03,2018-01-26 11:44:12.666
2073,3217,Ride_155,Madrid,Kornwestheim,41.450491,1.9995209999999999,4,1262,55.2549972534,ENE,2018-01-26T12:21:16.266Z,35.41,2018-01-26 12:21:16.266
2074,3218,Ride_155,Madrid,Kornwestheim,41.563834,2.272875,4,1233,101.00583648700001,ENE,2018-01-26T12:51:52.266Z,34.9,2018-01-26 12:51:52.266
2075,3219,Ride_155,Madrid,Kornwestheim,41.720939,2.572447,1,1202,82.2235107422,NE,2018-01-26T13:19:45.066Z,34.44,2018-01-26 13:19:45.066
2076,3220,Ride_155,Madrid,Kornwestheim,41.922084000000005,2.777225,3,1169,129.453857422,NE,2018-01-26T13:56:48.666Z,33.82,2018-01-26 13:56:48.666
2077,3221,Ride_155,Madrid,Kornwestheim,42.169059000000004,2.9268009999999998,2,1135,55.6455421448,NNE,2018-01-26T14:34:33.066Z,33.19,2018-01-26 14:34:33.066
2078,3222,Ride_155,Madrid,Kornwestheim,42.389641,2.882101,1,1109,82.7941360474,N,2018-01-26T15:07:52.266Z,32.63,2018-01-26 15:07:52.266
2079,3232,Ride_155,Madrid,Kornwestheim,42.602509999999995,2.8524599999999998,5,1081,67.10145568850001,N,2018-01-26T20:51:16.266Z,26.92,2018-01-26 20:51:16.266
2080,3233,Ride_155,Madrid,Kornwestheim,42.762776,2.8918459999999997,2,1063,18.910146713299998,N,2018-01-26T21:23:34.266Z,26.38,2018-01-26 21:23:34.266
2081,3234,Ride_155,Madrid,Kornwestheim,42.864133,2.974866,2,1048,17.766084670999998,NNE,2018-01-26T21:50:46.266Z,25.93,2018-01-26 21:50:46.266
2082,3235,Ride_155,Madrid,Kornwestheim,43.116372,2.956037,3,1018,30.753723144499997,N,2018-01-26T22:27:49.866Z,25.31,2018-01-26 22:27:49.866
2083,3236,Ride_155,Madrid,Kornwestheim,43.30253,3.21675,0,987,42.119785308800004,NE,2018-01-26T23:07:36.666Z,24.65,2018-01-26 23:07:36.666
2084,3237,Ride_155,Madrid,Kornwestheim,43.448862,3.5812730000000004,3,952,33.005039215100005,ENE,2018-01-26T23:39:13.866Z,24.12,2018-01-26 23:39:13.866
2085,3238,Ride_155,Madrid,Kornwestheim,43.646386,3.9796120000000004,3,911,28.1981449127,NE,2018-01-27T00:09:49.866Z,23.61,2018-01-27 00:09:49.866
2086,3239,Ride_155,Madrid,Kornwestheim,43.789409,4.30046,2,879,41.0263061523,ENE,2018-01-27T00:50:37.866Z,22.93,2018-01-27 00:50:37.866
2087,3240,Ride_155,Madrid,Kornwestheim,43.975821999999994,4.656661,3,842,158.514556885,NE,2018-01-27T01:19:52.266Z,22.44,2018-01-27 01:19:52.266
2088,3241,Ride_155,Madrid,Kornwestheim,44.107383,4.789466,3,823,32.156776428200004,NE,2018-01-27T01:59:18.666Z,21.78,2018-01-27 01:59:18.666
2089,3242,Ride_155,Madrid,Kornwestheim,44.408409999999996,4.72969,0,786,68.2804412842,N,2018-01-27T02:27:31.866Z,21.31,2018-01-27 02:27:31.866
2090,3243,Ride_155,Madrid,Kornwestheim,44.728998,4.788212000000001,1,749,105.551551819,N,2018-01-27T02:56:05.466Z,20.83,2018-01-27 02:56:05.466
2091,3244,Ride_155,Madrid,Kornwestheim,44.988846,4.881974,2,717,124.71041870100001,NNE,2018-01-27T03:34:30.666Z,20.19,2018-01-27 03:34:30.666
2092,3245,Ride_155,Madrid,Kornwestheim,45.21297,4.86293,0,690,300.05105590799997,N,2018-01-27T04:13:57.066Z,19.53,2018-01-27 04:13:57.066
2093,3246,Ride_155,Madrid,Kornwestheim,45.453322,4.830107,1,662,218.453262329,N,2018-01-27T04:44:33.066Z,19.02,2018-01-27 04:44:33.066
2094,3247,Ride_155,Madrid,Kornwestheim,45.628467,4.81701,3,639,160.19573974600002,N,2018-01-27T05:14:28.266Z,18.52,2018-01-27 05:14:28.266
2095,3248,Ride_155,Madrid,Kornwestheim,45.795041,4.9269,4,614,173.364303589,NNE,2018-01-27T05:43:01.866Z,18.04,2018-01-27 05:43:01.866
2096,3249,Ride_155,Madrid,Kornwestheim,45.909416,5.2424919999999995,4,584,213.566955566,ENE,2018-01-27T06:14:39.066Z,17.51,2018-01-27 06:14:39.066
2097,3254,Ride_155,Madrid,Kornwestheim,46.170519,5.302698,5,551,250.037277222,N,2018-01-27T09:15:11.466Z,14.5,2018-01-27 09:15:11.466
2098,3255,Ride_155,Madrid,Kornwestheim,46.347342,5.286795,1,529,222.810531616,N,2018-01-27T09:55:39.066Z,13.83,2018-01-27 09:55:39.066
2099,3256,Ride_155,Madrid,Kornwestheim,46.490254,5.3124910000000005,2,511,209.888000488,N,2018-01-27T10:23:52.266Z,13.36,2018-01-27 10:23:52.266
2100,3257,Ride_155,Madrid,Kornwestheim,46.815249,5.536468,4,470,218.695068359,NNE,2018-01-27T11:02:58.266Z,12.71,2018-01-27 11:02:58.266
2101,3258,Ride_155,Madrid,Kornwestheim,46.963211,5.527143,1,451,231.881271362,N,2018-01-27T11:41:43.866Z,12.06,2018-01-27 11:41:43.866
2102,3259,Ride_155,Madrid,Kornwestheim,47.137383,5.518598,3,419,245.085662842,N,2018-01-27T12:13:41.466Z,11.53,2018-01-27 12:13:41.466
2103,3260,Ride_155,Madrid,Kornwestheim,47.245740999999995,5.896918,1,386,274.841491699,ENE,2018-01-27T12:54:09.066Z,10.86,2018-01-27 12:54:09.066
2104,3261,Ride_155,Madrid,Kornwestheim,47.35225,6.31571,0,350,394.880096436,ENE,2018-01-27T13:32:34.266Z,10.22,2018-01-27 13:32:34.266
2105,3262,Ride_155,Madrid,Kornwestheim,47.428827000000005,6.6606190000000005,3,321,331.29537963900003,ENE,2018-01-27T14:04:11.466Z,9.69,2018-01-27 14:04:11.466
2106,3263,Ride_155,Madrid,Kornwestheim,47.570339000000004,6.857207000000001,2,295,337.994812012,NE,2018-01-27T14:41:15.066Z,9.07,2018-01-27 14:41:15.066
2107,3264,Ride_155,Madrid,Kornwestheim,47.675115000000005,6.9794149999999995,4,278,369.308776855,NE,2018-01-27T15:18:59.466Z,8.44,2018-01-27 15:18:59.466
2108,3265,Ride_155,Madrid,Kornwestheim,47.773763,7.383161,3,245,227.014511108,ENE,2018-01-27T15:47:53.466Z,7.96,2018-01-27 15:47:53.466
2109,3266,Ride_155,Madrid,Kornwestheim,47.933863,7.610811,3,214,198.28736877400002,NE,2018-01-27T16:28:41.466Z,7.28,2018-01-27 16:28:41.466
2110,3267,Ride_155,Madrid,Kornwestheim,48.091572,7.796186,3,189,190.0,NE,2018-01-27T17:05:04.266Z,6.67,2018-01-27 17:05:04.266
2111,3268,Ride_155,Madrid,Kornwestheim,48.357009000000005,7.794078,4,158,153.049972534,N,2018-01-27T17:43:29.466Z,6.03,2018-01-27 17:43:29.466
2112,3269,Ride_155,Madrid,Kornwestheim,48.587903000000004,7.975899000000001,1,128,141.569244385,NNE,2018-01-27T18:20:12.666Z,5.42,2018-01-27 18:20:12.666
2113,3270,Ride_155,Madrid,Kornwestheim,48.8212,8.20241,0,97,122.806144714,NNE,2018-01-27T18:52:51.066Z,4.88,2018-01-27 18:52:51.066
2114,3274,Ride_155,Madrid,Kornwestheim,48.95581,8.481810000000001,5,67,253.383255005,N,2018-01-27T21:17:00.666Z,2.48,2018-01-27 21:17:00.666
2115,3275,Ride_155,Madrid,Kornwestheim,48.908336,8.653412,1,53,345.618286133,ESE,2018-01-27T21:51:00.666Z,1.91,2018-01-27 21:51:00.666
2116,3276,Ride_155,Madrid,Kornwestheim,48.878107,8.788387,2,40,372.180236816,ESE,2018-01-27T22:22:17.466Z,1.39,2018-01-27 22:22:17.466
2117,3277,Ride_155,Madrid,Kornwestheim,48.848071999999995,9.119106,2,8,316.338867188,E,2018-01-27T23:00:01.866Z,0.76,2018-01-27 23:00:01.866
2118,3278,Ride_155,Madrid,Kornwestheim,48.864416,9.181002000000001,2,1,295.12008667,ENE,2018-01-27T23:39:28.266Z,0.1,2018-01-27 23:39:28.266
2119,3294,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1858,627.90045166,N,2018-01-26T03:43:21.514Z,53.1,2018-01-26 03:43:21.514
2120,3295,Ride_157,Madrid,Kornwestheim,40.443528,-3.6589690000000004,1,1851,673.3288574219999,NNE,2018-01-26T04:12:56.314Z,52.61,2018-01-26 04:12:56.314
2121,3296,Ride_157,Madrid,Kornwestheim,40.450156,-3.600424,4,1846,632.700683594,E,2018-01-26T04:51:01.114Z,51.98,2018-01-26 04:51:01.114
2122,3297,Ride_157,Madrid,Kornwestheim,40.559027,-3.2582880000000003,3,1812,616.03302002,ENE,2018-01-26T05:19:34.714Z,51.5,2018-01-26 05:19:34.714
2123,3298,Ride_157,Madrid,Kornwestheim,40.726304999999996,-3.05261,1,1785,852.707824707,NE,2018-01-26T05:55:57.514Z,50.89,2018-01-26 05:55:57.514
2124,3299,Ride_157,Madrid,Kornwestheim,40.966505,-2.633783,4,1740,1102.85681152,NE,2018-01-26T06:25:11.914Z,50.4,2018-01-26 06:25:11.914
2125,3300,Ride_157,Madrid,Kornwestheim,41.120015,-2.443221,4,1712,1050.88830566,NE,2018-01-26T06:53:04.714Z,49.94,2018-01-26 06:53:04.714
2126,3301,Ride_157,Madrid,Kornwestheim,41.22039,-2.2802,0,1689,848.6137084960001,NE,2018-01-26T07:31:09.514Z,49.31,2018-01-26 07:31:09.514
2127,3302,Ride_157,Madrid,Kornwestheim,41.31135,-1.90969,2,1653,782.376403809,ENE,2018-01-26T08:05:29.914Z,48.74,2018-01-26 08:05:29.914
2128,3303,Ride_157,Madrid,Kornwestheim,41.357791,-1.609009,1,1624,570.629943848,ENE,2018-01-26T08:37:07.114Z,48.21,2018-01-26 08:37:07.114
2129,3304,Ride_157,Madrid,Kornwestheim,41.478666,-1.4039110000000001,3,1598,419.97222900400004,NE,2018-01-26T09:14:51.514Z,47.58,2018-01-26 09:14:51.514
2130,3305,Ride_157,Madrid,Kornwestheim,41.606767,-1.074482,3,1564,408.441101074,ENE,2018-01-26T09:45:07.114Z,47.08,2018-01-26 09:45:07.114
2131,3306,Ride_157,Madrid,Kornwestheim,41.629694,-0.7323390000000001,3,1530,203.831970215,E,2018-01-26T10:22:31.114Z,46.46,2018-01-26 10:22:31.114
2132,3307,Ride_157,Madrid,Kornwestheim,41.521097,-0.381871,1,1496,307.8878479,ESE,2018-01-26T10:58:53.914Z,45.85,2018-01-26 10:58:53.914
2133,3308,Ride_157,Madrid,Kornwestheim,41.495688,0.123135,1,1451,278.19573974599996,E,2018-01-26T11:27:47.914Z,45.37,2018-01-26 11:27:47.914
2134,3309,Ride_157,Madrid,Kornwestheim,41.524296,0.46675200000000006,2,1419,149.739151001,E,2018-01-26T12:01:47.914Z,44.8,2018-01-26 12:01:47.914
2135,3318,Ride_157,Madrid,Kornwestheim,41.510387,0.833498,5,1385,304.009277344,N,2018-01-26T16:49:05.914Z,40.0,2018-01-26 16:49:05.914
2136,3319,Ride_157,Madrid,Kornwestheim,41.418248999999996,0.970498,1,1369,510.786254883,SE,2018-01-26T17:18:40.714Z,39.51,2018-01-26 17:18:40.714
2137,3320,Ride_157,Madrid,Kornwestheim,41.40971,1.06384,0,1361,488.96545410199997,E,2018-01-26T17:45:52.714Z,39.06,2018-01-26 17:45:52.714
2138,3321,Ride_157,Madrid,Kornwestheim,41.328626,1.3240450000000001,4,1334,317.484954834,ESE,2018-01-26T18:14:05.914Z,38.59,2018-01-26 18:14:05.914
2139,3322,Ride_157,Madrid,Kornwestheim,41.33018,1.6617400000000002,0,1300,176.051025391,E,2018-01-26T18:45:22.714Z,38.07,2018-01-26 18:45:22.714
2140,3323,Ride_157,Madrid,Kornwestheim,41.466552,1.917534,2,1271,64.1464767456,NE,2018-01-26T19:12:34.714Z,37.62,2018-01-26 19:12:34.714
2141,3324,Ride_157,Madrid,Kornwestheim,41.53337,2.1707099999999997,0,1243,97.335105896,ENE,2018-01-26T19:50:59.914Z,36.98,2018-01-26 19:50:59.914
2142,3325,Ride_157,Madrid,Kornwestheim,41.661596,2.4628229999999998,4,1213,169.850738525,ENE,2018-01-26T20:24:39.514Z,36.42,2018-01-26 20:24:39.514
2143,3326,Ride_157,Madrid,Kornwestheim,41.818492,2.746057,4,1181,74.946975708,NE,2018-01-26T20:51:51.514Z,35.97,2018-01-26 20:51:51.514
2144,3327,Ride_157,Madrid,Kornwestheim,42.08455,2.890144,4,1146,113.70491027799999,NNE,2018-01-26T21:22:27.514Z,35.46,2018-01-26 21:22:27.514
2145,3328,Ride_157,Madrid,Kornwestheim,42.3192,2.94253,0,1118,43.798393249499995,N,2018-01-26T22:02:55.114Z,34.79,2018-01-26 22:02:55.114
2146,3329,Ride_157,Madrid,Kornwestheim,42.533386,2.828941,2,1090,94.95188903809999,NNW,2018-01-26T22:33:51.514Z,34.27,2018-01-26 22:33:51.514
2147,3330,Ride_157,Madrid,Kornwestheim,42.803542,2.899972,4,1058,22.6265869141,N,2018-01-26T23:02:04.714Z,33.8,2018-01-26 23:02:04.714
2148,3331,Ride_157,Madrid,Kornwestheim,43.037209999999995,2.9523200000000003,0,1027,14.762480735799999,N,2018-01-26T23:42:52.714Z,33.12,2018-01-26 23:42:52.714
2149,3332,Ride_157,Madrid,Kornwestheim,43.247926,3.153781,1,995,8.04834079742,NE,2018-01-27T00:11:46.714Z,32.64,2018-01-27 00:11:46.714
2150,3333,Ride_157,Madrid,Kornwestheim,43.390187,3.459907,2,964,10.092026710499999,ENE,2018-01-27T00:49:51.514Z,32.01,2018-01-27 00:49:51.514
2151,3334,Ride_157,Madrid,Kornwestheim,43.546225,3.794719,1,931,47.657802581800006,ENE,2018-01-27T01:19:26.314Z,31.52,2018-01-27 01:19:26.314
2152,3335,Ride_157,Madrid,Kornwestheim,43.748081,4.20594,4,889,31.056331634499998,NE,2018-01-27T01:47:19.114Z,31.06,2018-01-27 01:47:19.114
2153,3336,Ride_157,Madrid,Kornwestheim,43.902174,4.535891,3,855,81.5763473511,ENE,2018-01-27T02:27:05.914Z,30.4,2018-01-27 02:27:05.914
2154,3337,Ride_157,Madrid,Kornwestheim,44.045868,4.7648980000000005,3,830,63.4121856689,NE,2018-01-27T03:02:07.114Z,29.82,2018-01-27 03:02:07.114
2155,3346,Ride_157,Madrid,Kornwestheim,44.283198,4.736488,5,801,52.2122993469,N,2018-01-27T08:21:43.114Z,24.51,2018-01-27 08:21:43.114
2156,3347,Ride_157,Madrid,Kornwestheim,44.449597999999995,4.7544580000000005,2,781,132.496994019,N,2018-01-27T08:53:40.714Z,23.98,2018-01-27 08:53:40.714
2157,3348,Ride_157,Madrid,Kornwestheim,44.60573,4.79392,0,762,129.621673584,N,2018-01-27T09:29:43.114Z,23.38,2018-01-27 09:29:43.114
2158,3349,Ride_157,Madrid,Kornwestheim,44.911955,4.877468,3,726,108.49074554399999,N,2018-01-27T10:06:46.714Z,22.76,2018-01-27 10:06:46.714
2159,3350,Ride_157,Madrid,Kornwestheim,45.13861,4.89262,0,699,231.29234314,N,2018-01-27T10:41:27.514Z,22.18,2018-01-27 10:41:27.514
2160,3351,Ride_157,Madrid,Kornwestheim,45.371154,4.808002,1,671,191.50105285599997,NNW,2018-01-27T11:21:14.314Z,21.52,2018-01-27 11:21:14.314
2161,3352,Ride_157,Madrid,Kornwestheim,45.551726,4.829864,4,648,154.644485474,N,2018-01-27T11:53:11.914Z,20.99,2018-01-27 11:53:11.914
2162,3353,Ride_157,Madrid,Kornwestheim,45.740384000000006,4.905012,3,622,204.50672912599998,NNE,2018-01-27T12:24:28.714Z,20.47,2018-01-27 12:24:28.714
