,ride_id,tourOrigin,tourDestination,lat,lng,accuracy,remDistance,elevation,heading,timeStamp,actual_eta
3078,Ride_149,Kornwestheim,Basel,47.725236,7.54807,1,22,226.087417603,SSW,2018-01-26T01:59:38.552Z,0.69
3079,Ride_149,Kornwestheim,Basel,47.574399,7.600472,3,5,256.137084961,SSE,2018-01-26T02:35:20.552Z,0.1
3080,Ride_151,Zagreb,Kornwestheim,45.80461,15.9933,0,806,116.884651184,SE,2018-01-26T08:01:26.096Z,4.19
3081,Ride_151,Zagreb,Kornwestheim,45.784584,15.832235,4,791,119.600196838,W,2018-01-26T08:40:11.696Z,3.54
3082,Ride_151,Zagreb,Kornwestheim,45.907005,15.554842,4,765,147.641174316,WNW,2018-01-26T09:15:53.696Z,2.95
3083,Ride_151,Zagreb,Kornwestheim,45.837475,15.163385,2,730,253.29095459,WSW,2018-01-26T09:54:18.896Z,2.31
3084,Ride_151,Zagreb,Kornwestheim,45.933959,14.840496,1,701,308.751220703,WNW,2018-01-26T10:25:35.696Z,1.79
3085,Ride_151,Zagreb,Kornwestheim,46.005185,14.570738,3,676,318.888458252,WNW,2018-01-26T11:04:41.696Z,1.14
3086,Ride_151,Zagreb,Kornwestheim,46.005185,14.570738,5,676,318.888458252,N,2018-01-26T11:34:57.296Z,0.64
3087,Ride_151,Zagreb,Kornwestheim,46.005185,14.570738,5,676,318.888458252,N,2018-01-26T12:07:35.696Z,0.1
3088,Ride_153,Berlin,Kornwestheim,52.515144,13.350311,4,618,34.0483207703,W,2018-01-25T18:14:40.205Z,9.44
3089,Ride_153,Berlin,Kornwestheim,52.49923,13.27328,0,611,53.6053581238,WSW,2018-01-25T18:49:00.605Z,8.87
3090,Ride_153,Berlin,Kornwestheim,52.34034,13.13888,0,590,36.0641746521,SSW,2018-01-25T19:18:15.005Z,8.38
3091,Ride_153,Berlin,Kornwestheim,52.201854,12.88468,3,562,53.9897232056,SW,2018-01-25T19:56:19.805Z,7.75
3092,Ride_153,Berlin,Kornwestheim,52.201854,12.88468,5,562,53.9897232056,N,2018-01-25T20:28:58.205Z,7.21
3093,Ride_153,Berlin,Kornwestheim,52.201854,12.88468,5,562,53.9897232056,N,2018-01-25T20:56:10.205Z,6.76
3094,Ride_153,Berlin,Kornwestheim,52.201854,12.88468,5,562,53.9897232056,N,2018-01-25T21:29:09.005Z,6.21
3095,Ride_153,Berlin,Kornwestheim,52.201854,12.88468,5,562,53.9897232056,N,2018-01-25T22:01:27.005Z,5.67
3096,Ride_153,Berlin,Kornwestheim,52.047103,12.63822,2,537,102.626396179,SW,2018-01-25T22:39:11.405Z,5.04
3097,Ride_153,Berlin,Kornwestheim,51.953282,12.456146,4,520,123.535903931,SW,2018-01-25T23:11:09.005Z,4.51
3098,Ride_153,Berlin,Kornwestheim,51.757314,12.231778,4,493,80.01978302,SW,2018-01-25T23:49:54.605Z,3.86
3099,Ride_153,Berlin,Kornwestheim,51.504325,12.200462,1,464,112.926071167,S,2018-01-26T00:24:55.805Z,3.28
3100,Ride_153,Berlin,Kornwestheim,51.214562,12.036845,2,428,141.781524658,SSW,2018-01-26T00:56:53.405Z,2.75
3101,Ride_153,Berlin,Kornwestheim,50.92031,11.840289,3,390,307.847290039,SSW,2018-01-26T01:34:17.405Z,2.13
3102,Ride_153,Berlin,Kornwestheim,50.632208,11.796446,4,355,477.099121094,S,2018-01-26T02:03:31.805Z,1.64
3103,Ride_153,Berlin,Kornwestheim,50.410984,11.777469,3,329,485.978515625,S,2018-01-26T02:34:07.805Z,1.13
3104,Ride_153,Berlin,Kornwestheim,50.215766,11.781842,3,304,586.922851562,S,2018-01-26T03:08:07.805Z,0.56
3105,Ride_153,Berlin,Kornwestheim,49.991825,11.607229,1,274,358.665313721,SSW,2018-01-26T03:35:40.205Z,0.1
3106,Ride_154,Madrid,Kornwestheim,40.449532,-3.561695,4,1843,591.775512695,ENE,2018-01-25T18:03:40.882Z,45.97
3107,Ride_154,Madrid,Kornwestheim,40.58993,-3.22668,0,1808,626.833557129,ENE,2018-01-25T18:32:34.882Z,45.49
3108,Ride_154,Madrid,Kornwestheim,40.743776,-3.034469,1,1782,946.928527832,NE,2018-01-25T19:13:02.482Z,44.82
3109,Ride_154,Madrid,Kornwestheim,40.973769,-2.617076,2,1738,1089.4465332,NE,2018-01-25T19:51:48.082Z,44.17
3110,Ride_154,Madrid,Kornwestheim,41.1372,-2.43925,2,1709,1039.25817871,NE,2018-01-25T20:25:48.082Z,43.6
3111,Ride_154,Madrid,Kornwestheim,41.229951,-2.246822,1,1686,813.07220459,ENE,2018-01-25T21:02:31.282Z,42.99
3112,Ride_154,Madrid,Kornwestheim,41.321915,-1.877332,4,1650,731.383117676,ENE,2018-01-25T21:31:25.282Z,42.51
3113,Ride_154,Madrid,Kornwestheim,41.373462,-1.573652,2,1621,665.502075195,ENE,2018-01-25T22:09:50.482Z,41.87
3114,Ride_154,Madrid,Kornwestheim,41.488569,-1.367388,1,1595,370.402709961,NE,2018-01-25T22:38:03.682Z,41.4
3115,Ride_154,Madrid,Kornwestheim,41.61856,-1.04705,0,1561,340.556640625,ENE,2018-01-25T23:10:42.082Z,40.86
3116,Ride_154,Madrid,Kornwestheim,41.614844,-0.699211,1,1527,199.701477051,E,2018-01-25T23:39:56.482Z,40.37
3117,Ride_154,Madrid,Kornwestheim,41.520882,-0.316552,4,1490,310.154907227,ESE,2018-01-26T00:08:09.682Z,39.9
3118,Ride_154,Madrid,Kornwestheim,41.488543,0.15911,4,1448,254.934402466,E,2018-01-26T00:48:16.882Z,39.23
3119,Ride_154,Madrid,Kornwestheim,41.542137,0.489982,3,1416,123.006637573,ENE,2018-01-26T01:27:43.282Z,38.57
3120,Ride_154,Madrid,Kornwestheim,41.488927,0.864962,4,1382,353.093658447,E,2018-01-26T02:04:06.082Z,37.96
3121,Ride_154,Madrid,Kornwestheim,41.40816,1.09534,0,1358,433.009979248,ESE,2018-01-26T02:40:49.282Z,37.35
3122,Ride_154,Madrid,Kornwestheim,41.40816,1.09534,5,1358,433.009979248,N,2018-01-26T03:14:49.282Z,36.78
3123,Ride_154,Madrid,Kornwestheim,41.40816,1.09534,5,1358,433.009979248,N,2018-01-26T03:48:49.282Z,36.21
3124,Ride_154,Madrid,Kornwestheim,41.40816,1.09534,5,1358,433.009979248,N,2018-01-26T04:16:01.282Z,35.76
3125,Ride_154,Madrid,Kornwestheim,41.40816,1.09534,5,1358,433.009979248,N,2018-01-26T04:54:46.882Z,35.11
3126,Ride_154,Madrid,Kornwestheim,41.40816,1.09534,5,1358,433.009979248,N,2018-01-26T05:30:49.282Z,34.51
3127,Ride_154,Madrid,Kornwestheim,41.385389,1.290412,1,1341,452.892944336,E,2018-01-26T05:59:43.282Z,34.03
3128,Ride_154,Madrid,Kornwestheim,41.296822,1.349726,1,1330,264.856567383,SSE,2018-01-26T06:31:40.882Z,33.5
3129,Ride_154,Madrid,Kornwestheim,41.329608,1.705647,3,1296,195.076721191,E,2018-01-26T07:06:21.682Z,32.92
3130,Ride_154,Madrid,Kornwestheim,41.470313,1.947914,2,1268,49.3303070068,NE,2018-01-26T07:33:33.682Z,32.47
3131,Ride_154,Madrid,Kornwestheim,41.549973,2.208612,4,1239,87.2810058594,ENE,2018-01-26T08:11:58.882Z,31.83
3132,Ride_154,Madrid,Kornwestheim,41.678575,2.48891,1,1211,147.082626343,ENE,2018-01-26T08:39:10.882Z,31.38
3133,Ride_154,Madrid,Kornwestheim,41.844695,2.74826,1,1178,92.9580459595,NE,2018-01-26T09:15:33.682Z,30.77
3134,Ride_154,Madrid,Kornwestheim,42.113157,2.913202,4,1142,106.623519897,NNE,2018-01-26T09:47:31.282Z,30.24
3135,Ride_154,Madrid,Kornwestheim,42.34025,2.92117,0,1115,48.4159164429,N,2018-01-26T10:16:04.882Z,29.76
3136,Ride_154,Madrid,Kornwestheim,42.549199,2.849734,2,1088,95.7620849609,NNW,2018-01-26T10:49:44.482Z,29.2
3137,Ride_154,Madrid,Kornwestheim,42.838586,2.910556,4,1054,43.0300216675,N,2018-01-26T11:28:50.482Z,28.55
3138,Ride_154,Madrid,Kornwestheim,43.059502,2.937735,1,1024,16.682970047,N,2018-01-26T12:01:49.282Z,28.0
3139,Ride_154,Madrid,Kornwestheim,43.257494,3.164889,4,993,21.8306503296,NE,2018-01-26T12:40:34.882Z,27.35
3140,Ride_154,Madrid,Kornwestheim,43.412306,3.51232,3,959,35.6853027344,ENE,2018-01-26T13:16:16.882Z,26.76
3141,Ride_154,Madrid,Kornwestheim,43.563928,3.833547,3,927,32.4708518982,ENE,2018-01-26T13:44:50.482Z,26.28
3142,Ride_154,Madrid,Kornwestheim,43.748287,4.242497,2,886,32.8340377808,ENE,2018-01-26T14:12:22.882Z,25.82
3143,Ride_154,Madrid,Kornwestheim,43.91654,4.57486,0,852,25.3080368042,NE,2018-01-26T14:52:09.682Z,25.16
3144,Ride_154,Madrid,Kornwestheim,43.91654,4.57486,5,852,25.3080368042,N,2018-01-26T15:32:37.282Z,24.49
3145,Ride_154,Madrid,Kornwestheim,43.91654,4.57486,5,852,25.3080368042,N,2018-01-26T16:12:03.682Z,23.83
3146,Ride_154,Madrid,Kornwestheim,43.91654,4.57486,5,852,25.3080368042,N,2018-01-26T16:41:58.882Z,23.33
3147,Ride_154,Madrid,Kornwestheim,43.91654,4.57486,5,852,25.3080368042,N,2018-01-26T17:11:33.682Z,22.84
3148,Ride_154,Madrid,Kornwestheim,43.91654,4.57486,5,852,25.3080368042,N,2018-01-26T17:41:08.482Z,22.35
3149,Ride_154,Madrid,Kornwestheim,44.037577,4.763805,2,831,56.4587287903,NE,2018-01-26T18:16:09.682Z,21.77
3150,Ride_154,Madrid,Kornwestheim,44.058738,4.767661,4,829,29.0156917572,N,2018-01-26T18:54:55.282Z,21.12
3151,Ride_154,Madrid,Kornwestheim,44.318085,4.741539,4,796,55.4746551514,N,2018-01-26T19:33:20.482Z,20.48
3152,Ride_154,Madrid,Kornwestheim,44.643944,4.792136,3,758,126.614746094,N,2018-01-26T20:12:46.882Z,19.82
3153,Ride_154,Madrid,Kornwestheim,44.936097,4.888797,2,723,109.359573364,NNE,2018-01-26T20:40:19.282Z,19.36
3154,Ride_154,Madrid,Kornwestheim,45.1696,4.88919,0,696,186.290420532,N,2018-01-26T21:14:19.282Z,18.79
3155,Ride_154,Madrid,Kornwestheim,45.39739,4.81059,0,668,259.406707764,NNW,2018-01-26T21:53:45.682Z,18.13
3156,Ride_154,Madrid,Kornwestheim,45.573966,4.808329,4,645,157.79524231,N,2018-01-26T22:28:46.882Z,17.55
3157,Ride_154,Madrid,Kornwestheim,45.76244,4.90973,0,620,177.38394165,NNE,2018-01-26T23:08:54.082Z,16.88
3158,Ride_154,Madrid,Kornwestheim,45.863606,5.150483,2,594,208.773071289,ENE,2018-01-26T23:48:00.082Z,16.23
3159,Ride_154,Madrid,Kornwestheim,46.09217,5.28866,0,560,258.199127197,NNE,2018-01-27T00:28:48.082Z,15.55
3160,Ride_154,Madrid,Kornwestheim,46.421626,5.274151,1,520,195.559585571,N,2018-01-27T01:04:09.682Z,14.96
3161,Ride_154,Madrid,Kornwestheim,46.735005,5.509474,2,479,231.271774292,NNE,2018-01-27T01:40:32.482Z,14.35
3162,Ride_154,Madrid,Kornwestheim,46.94951,5.54553,0,453,234.010986328,N,2018-01-27T02:14:32.482Z,13.78
3163,Ride_154,Madrid,Kornwestheim,47.123134,5.393827,2,429,201.974533081,NNW,2018-01-27T02:51:15.682Z,13.17
3164,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,3,394,263.958892822,ENE,2018-01-27T03:27:18.082Z,12.57
3165,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T04:02:19.282Z,11.99
3166,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T04:40:44.482Z,11.35
3167,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T05:12:21.682Z,10.82
3168,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T05:48:03.682Z,10.23
3169,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T06:15:15.682Z,9.78
3170,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T06:45:31.282Z,9.28
3171,Ride_154,Madrid,Kornwestheim,47.199644,5.822407,5,394,263.958892822,N,2018-01-27T07:15:26.482Z,8.78
3172,Ride_154,Madrid,Kornwestheim,47.27852,5.98565,0,378,320.092163086,NE,2018-01-27T07:49:46.882Z,8.21
3173,Ride_154,Madrid,Kornwestheim,47.337807,6.217708,2,358,316.834747314,ENE,2018-01-27T08:19:21.682Z,7.72
3174,Ride_154,Madrid,Kornwestheim,47.411889,6.555351,2,329,354.165527344,ENE,2018-01-27T08:54:22.882Z,7.14
3175,Ride_154,Madrid,Kornwestheim,47.506165,6.831499,4,303,319.545715332,ENE,2018-01-27T09:30:25.282Z,6.54
3176,Ride_154,Madrid,Kornwestheim,47.644323,6.903836,3,285,372.047454834,NNE,2018-01-27T10:05:06.082Z,5.96
3177,Ride_154,Madrid,Kornwestheim,47.764094,7.324705,2,250,237.096511841,ENE,2018-01-27T10:45:54.082Z,5.28
3178,Ride_154,Madrid,Kornwestheim,47.876106,7.570966,2,221,207.371932983,NE,2018-01-27T11:21:56.482Z,4.68
3179,Ride_154,Madrid,Kornwestheim,48.05442,7.81254,0,193,219.042327881,NE,2018-01-27T11:58:39.682Z,4.07
3180,Ride_154,Madrid,Kornwestheim,48.282115,7.783361,4,166,162.07359314,N,2018-01-27T12:31:18.082Z,3.53
3181,Ride_154,Madrid,Kornwestheim,48.51901,7.9176,0,137,146.837173462,NNE,2018-01-27T13:09:22.882Z,2.9
3182,Ride_154,Madrid,Kornwestheim,48.755909,8.132323,4,106,124.696456909,NNE,2018-01-27T13:42:01.282Z,2.36
3183,Ride_154,Madrid,Kornwestheim,48.965301,8.421324,2,73,118.395767212,NE,2018-01-27T14:11:56.482Z,1.86
3184,Ride_154,Madrid,Kornwestheim,48.923974,8.743637,2,46,325.558410645,E,2018-01-27T14:46:16.882Z,1.29
3185,Ride_154,Madrid,Kornwestheim,48.798069,9.031479,3,17,453.492156982,ESE,2018-01-27T15:19:56.482Z,0.73
3186,Ride_154,Madrid,Kornwestheim,48.848892,9.184437,2,2,284.470001221,ENE,2018-01-27T15:58:01.282Z,0.1
3187,Ride_155,Madrid,Kornwestheim,40.389105,-3.68189,1,1784,586.276306152,SE,2018-01-25T18:29:35.466Z,53.27
3188,Ride_155,Madrid,Kornwestheim,40.459767,-3.499602,4,1837,590.931152344,ENE,2018-01-25T19:03:55.866Z,52.7
3189,Ride_155,Madrid,Kornwestheim,40.621902,-3.157891,4,1800,730.116699219,ENE,2018-01-25T19:39:37.866Z,52.11
3190,Ride_155,Madrid,Kornwestheim,40.825648,-2.916716,4,1769,1025.16674805,NE,2018-01-25T20:13:17.466Z,51.55
3191,Ride_155,Madrid,Kornwestheim,41.015425,-2.549055,3,1730,1180.23242188,NE,2018-01-25T20:51:01.866Z,50.92
3192,Ride_155,Madrid,Kornwestheim,41.166648,-2.417284,1,1705,1020.45007324,NNE,2018-01-25T21:30:07.866Z,50.27
3193,Ride_155,Madrid,Kornwestheim,41.297107,-2.157813,1,1675,751.030944824,NE,2018-01-25T22:08:12.666Z,49.64
3194,Ride_155,Madrid,Kornwestheim,41.315382,-1.810166,1,1644,623.407958984,E,2018-01-25T22:40:30.666Z,49.1
3195,Ride_155,Madrid,Kornwestheim,41.402593,-1.536452,1,1616,687.469482422,ENE,2018-01-25T23:13:49.866Z,48.54
3196,Ride_155,Madrid,Kornwestheim,41.554423,-1.200157,2,1579,412.463562012,ENE,2018-01-25T23:47:09.066Z,47.98
3197,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,1,1554,245.604324341,ENE,2018-01-26T00:20:48.666Z,47.42
3198,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T00:58:12.666Z,46.8
3199,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T01:29:09.066Z,46.28
3200,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T02:07:54.666Z,45.63
3201,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T02:45:59.466Z,45.0
3202,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T03:25:25.866Z,44.34
3203,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T03:53:59.466Z,43.86
3204,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T04:24:35.466Z,43.35
3205,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T05:26:28.266Z,42.32
3206,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T06:01:09.066Z,41.74
3207,Ride_155,Madrid,Kornwestheim,41.642548,-0.970115,5,1554,245.604324341,N,2018-01-26T06:31:04.266Z,41.24
3208,Ride_155,Madrid,Kornwestheim,41.667365,-0.812952,4,1539,214.419921875,ENE,2018-01-26T07:10:51.066Z,40.58
3209,Ride_155,Madrid,Kornwestheim,41.569739,-0.636724,3,1519,176.011199951,SE,2018-01-26T07:49:57.066Z,39.93
3210,Ride_155,Madrid,Kornwestheim,41.525526,-0.186663,4,1479,373.708679199,E,2018-01-26T08:26:19.866Z,39.32
3211,Ride_155,Madrid,Kornwestheim,41.46874,0.26012,0,1439,333.593475342,E,2018-01-26T08:55:34.266Z,38.83
3212,Ride_155,Madrid,Kornwestheim,41.554533,0.603552,2,1406,174.885482788,ENE,2018-01-26T09:31:16.266Z,38.24
3213,Ride_155,Madrid,Kornwestheim,41.440288,0.921,4,1374,468.717346191,ESE,2018-01-26T10:07:18.666Z,37.64
3214,Ride_155,Madrid,Kornwestheim,41.38897,1.16953,0,1351,330.754302979,ESE,2018-01-26T10:35:11.466Z,37.18
3215,Ride_155,Madrid,Kornwestheim,41.287906,1.420252,2,1323,324.57925415,ESE,2018-01-26T11:05:47.466Z,36.67
3216,Ride_155,Madrid,Kornwestheim,41.382145,1.739169,4,1289,225.876266479,ENE,2018-01-26T11:44:12.666Z,36.03
3217,Ride_155,Madrid,Kornwestheim,41.450491,1.999521,4,1262,55.2549972534,ENE,2018-01-26T12:21:16.266Z,35.41
3218,Ride_155,Madrid,Kornwestheim,41.563834,2.272875,4,1233,101.005836487,ENE,2018-01-26T12:51:52.266Z,34.9
3219,Ride_155,Madrid,Kornwestheim,41.720939,2.572447,1,1202,82.2235107422,NE,2018-01-26T13:19:45.066Z,34.44
3220,Ride_155,Madrid,Kornwestheim,41.922084,2.777225,3,1169,129.453857422,NE,2018-01-26T13:56:48.666Z,33.82
3221,Ride_155,Madrid,Kornwestheim,42.169059,2.926801,2,1135,55.6455421448,NNE,2018-01-26T14:34:33.066Z,33.19
3222,Ride_155,Madrid,Kornwestheim,42.389641,2.882101,1,1109,82.7941360474,N,2018-01-26T15:07:52.266Z,32.63
3223,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,0,1081,67.1014556885,N,2018-01-26T15:39:09.066Z,32.11
3224,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T16:15:11.466Z,31.51
3225,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T16:49:31.866Z,30.94
3226,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T17:30:19.866Z,30.26
3227,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T17:57:31.866Z,29.81
3228,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T18:33:54.666Z,29.2
3229,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T19:03:09.066Z,28.71
3230,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T19:31:01.866Z,28.25
3231,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T20:10:48.666Z,27.59
3232,Ride_155,Madrid,Kornwestheim,42.60251,2.85246,5,1081,67.1014556885,N,2018-01-26T20:51:16.266Z,26.92
3233,Ride_155,Madrid,Kornwestheim,42.762776,2.891846,2,1063,18.9101467133,N,2018-01-26T21:23:34.266Z,26.38
3234,Ride_155,Madrid,Kornwestheim,42.864133,2.974866,2,1048,17.766084671,NNE,2018-01-26T21:50:46.266Z,25.93
3235,Ride_155,Madrid,Kornwestheim,43.116372,2.956037,3,1018,30.7537231445,N,2018-01-26T22:27:49.866Z,25.31
3236,Ride_155,Madrid,Kornwestheim,43.30253,3.21675,0,987,42.1197853088,NE,2018-01-26T23:07:36.666Z,24.65
3237,Ride_155,Madrid,Kornwestheim,43.448862,3.581273,3,952,33.0050392151,ENE,2018-01-26T23:39:13.866Z,24.12
3238,Ride_155,Madrid,Kornwestheim,43.646386,3.979612,3,911,28.1981449127,NE,2018-01-27T00:09:49.866Z,23.61
3239,Ride_155,Madrid,Kornwestheim,43.789409,4.30046,2,879,41.0263061523,ENE,2018-01-27T00:50:37.866Z,22.93
3240,Ride_155,Madrid,Kornwestheim,43.975822,4.656661,3,842,158.514556885,NE,2018-01-27T01:19:52.266Z,22.44
3241,Ride_155,Madrid,Kornwestheim,44.107383,4.789466,3,823,32.1567764282,NE,2018-01-27T01:59:18.666Z,21.78
3242,Ride_155,Madrid,Kornwestheim,44.40841,4.72969,0,786,68.2804412842,N,2018-01-27T02:27:31.866Z,21.31
3243,Ride_155,Madrid,Kornwestheim,44.728998,4.788212,1,749,105.551551819,N,2018-01-27T02:56:05.466Z,20.83
3244,Ride_155,Madrid,Kornwestheim,44.988846,4.881974,2,717,124.710418701,NNE,2018-01-27T03:34:30.666Z,20.19
3245,Ride_155,Madrid,Kornwestheim,45.21297,4.86293,0,690,300.051055908,N,2018-01-27T04:13:57.066Z,19.53
3246,Ride_155,Madrid,Kornwestheim,45.453322,4.830107,1,662,218.453262329,N,2018-01-27T04:44:33.066Z,19.02
3247,Ride_155,Madrid,Kornwestheim,45.628467,4.81701,3,639,160.195739746,N,2018-01-27T05:14:28.266Z,18.52
3248,Ride_155,Madrid,Kornwestheim,45.795041,4.9269,4,614,173.364303589,NNE,2018-01-27T05:43:01.866Z,18.04
3249,Ride_155,Madrid,Kornwestheim,45.909416,5.242492,4,584,213.566955566,ENE,2018-01-27T06:14:39.066Z,17.51
3250,Ride_155,Madrid,Kornwestheim,46.170519,5.302698,1,551,250.037277222,N,2018-01-27T06:55:27.066Z,16.83
3251,Ride_155,Madrid,Kornwestheim,46.170519,5.302698,5,551,250.037277222,N,2018-01-27T07:35:13.866Z,16.17
3252,Ride_155,Madrid,Kornwestheim,46.170519,5.302698,5,551,250.037277222,N,2018-01-27T08:14:40.266Z,15.51
3253,Ride_155,Madrid,Kornwestheim,46.170519,5.302698,5,551,250.037277222,N,2018-01-27T08:47:59.466Z,14.95
3254,Ride_155,Madrid,Kornwestheim,46.170519,5.302698,5,551,250.037277222,N,2018-01-27T09:15:11.466Z,14.5
3255,Ride_155,Madrid,Kornwestheim,46.347342,5.286795,1,529,222.810531616,N,2018-01-27T09:55:39.066Z,13.83
3256,Ride_155,Madrid,Kornwestheim,46.490254,5.312491,2,511,209.888000488,N,2018-01-27T10:23:52.266Z,13.36
3257,Ride_155,Madrid,Kornwestheim,46.815249,5.536468,4,470,218.695068359,NNE,2018-01-27T11:02:58.266Z,12.71
3258,Ride_155,Madrid,Kornwestheim,46.963211,5.527143,1,451,231.881271362,N,2018-01-27T11:41:43.866Z,12.06
3259,Ride_155,Madrid,Kornwestheim,47.137383,5.518598,3,419,245.085662842,N,2018-01-27T12:13:41.466Z,11.53
3260,Ride_155,Madrid,Kornwestheim,47.245741,5.896918,1,386,274.841491699,ENE,2018-01-27T12:54:09.066Z,10.86
3261,Ride_155,Madrid,Kornwestheim,47.35225,6.31571,0,350,394.880096436,ENE,2018-01-27T13:32:34.266Z,10.22
3262,Ride_155,Madrid,Kornwestheim,47.428827,6.660619,3,321,331.295379639,ENE,2018-01-27T14:04:11.466Z,9.69
3263,Ride_155,Madrid,Kornwestheim,47.570339,6.857207,2,295,337.994812012,NE,2018-01-27T14:41:15.066Z,9.07
3264,Ride_155,Madrid,Kornwestheim,47.675115,6.979415,4,278,369.308776855,NE,2018-01-27T15:18:59.466Z,8.44
3265,Ride_155,Madrid,Kornwestheim,47.773763,7.383161,3,245,227.014511108,ENE,2018-01-27T15:47:53.466Z,7.96
3266,Ride_155,Madrid,Kornwestheim,47.933863,7.610811,3,214,198.287368774,NE,2018-01-27T16:28:41.466Z,7.28
3267,Ride_155,Madrid,Kornwestheim,48.091572,7.796186,3,189,190.0,NE,2018-01-27T17:05:04.266Z,6.67
3268,Ride_155,Madrid,Kornwestheim,48.357009,7.794078,4,158,153.049972534,N,2018-01-27T17:43:29.466Z,6.03
3269,Ride_155,Madrid,Kornwestheim,48.587903,7.975899,1,128,141.569244385,NNE,2018-01-27T18:20:12.666Z,5.42
3270,Ride_155,Madrid,Kornwestheim,48.8212,8.20241,0,97,122.806144714,NNE,2018-01-27T18:52:51.066Z,4.88
3271,Ride_155,Madrid,Kornwestheim,48.95581,8.48181,0,67,253.383255005,NE,2018-01-27T19:22:46.266Z,4.38
3272,Ride_155,Madrid,Kornwestheim,48.95581,8.48181,5,67,253.383255005,N,2018-01-27T20:01:11.466Z,3.74
3273,Ride_155,Madrid,Kornwestheim,48.95581,8.48181,5,67,253.383255005,N,2018-01-27T20:41:18.666Z,3.07
3274,Ride_155,Madrid,Kornwestheim,48.95581,8.48181,5,67,253.383255005,N,2018-01-27T21:17:00.666Z,2.48
3275,Ride_155,Madrid,Kornwestheim,48.908336,8.653412,1,53,345.618286133,ESE,2018-01-27T21:51:00.666Z,1.91
3276,Ride_155,Madrid,Kornwestheim,48.878107,8.788387,2,40,372.180236816,ESE,2018-01-27T22:22:17.466Z,1.39
3277,Ride_155,Madrid,Kornwestheim,48.848072,9.119106,2,8,316.338867188,E,2018-01-27T23:00:01.866Z,0.76
3278,Ride_155,Madrid,Kornwestheim,48.864416,9.181002,2,1,295.12008667,ENE,2018-01-27T23:39:28.266Z,0.1
3279,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,0,1784,627.90045166,SSE,2018-01-25T19:40:13.114Z,61.15
3280,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1858,627.90045166,N,2018-01-25T20:14:13.114Z,60.58
3281,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1858,627.90045166,N,2018-01-25T20:43:27.514Z,60.09
3282,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1784,627.90045166,N,2018-01-25T21:10:59.914Z,59.63
3283,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1858,627.90045166,N,2018-01-25T21:42:16.714Z,59.11
3284,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1784,627.90045166,N,2018-01-25T22:16:37.114Z,58.54
3285,Ride_157,Madrid,Kornwestheim,40.40659,-3.6887,5,1858,627.90045166,N,2018-01-25T22:55:22.714Z,57.89
